InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
558711,79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",4,2011-07-01 13:05:00,0.29,15483.0,United Kingdom
546389,21877,HOME SWEET HOME MUG,12,2011-03-11 13:56:00,1.25,16801.0,United Kingdom
561068,21755,LOVE BUILDING BLOCK WORD,3,2011-07-24 14:33:00,5.95,13116.0,United Kingdom
569329,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-10-03 13:03:00,2.55,17652.0,United Kingdom
569719,22467,GUMBALL COAT RACK,36,2011-10-06 09:10:00,2.1,14646.0,Netherlands
579692,23184,BULL DOG BOTTLE OPENER,8,2011-11-30 14:05:00,4.95,12433.0,Norway
543973,22077,6 RIBBONS RUSTIC CHARM,1,2011-02-14 15:15:00,1.65,17571.0,United Kingdom
579885,23452,HEART MINI PORTRAIT FRAME,4,2011-11-30 17:37:00,1.95,15444.0,United Kingdom
542737,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2011-01-31 15:52:00,1.25,15058.0,United Kingdom
562348,22983,CARD BILLBOARD FONT,72,2011-08-04 12:36:00,0.36,17511.0,United Kingdom
552461,47566,PARTY BUNTING,50,2011-05-09 14:44:00,4.15,17723.0,United Kingdom
546778,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-03-16 16:38:00,1.25,14572.0,United Kingdom
559866,23202,JUMBO BAG VINTAGE LEAF,10,2011-07-13 10:43:00,2.08,15795.0,United Kingdom
561882,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-07-31 12:52:00,2.1,13388.0,United Kingdom
580752,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-12-06 09:56:00,4.95,12478.0,Greece
562727,22619,SET OF 6 SOLDIER SKITTLES,4,2011-08-09 09:26:00,3.75,15601.0,United Kingdom
539488,22107,PIZZA PLATE IN BOX,12,2010-12-20 09:37:00,3.75,12377.0,Switzerland
578814,21062,PARTY INVITES SPACEMAN,4,2011-11-25 13:40:00,0.85,12748.0,United Kingdom
571883,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,2011-10-19 13:58:00,1.25,14704.0,United Kingdom
575972,22896,PEG BAG APPLES DESIGN,2,2011-11-13 13:01:00,2.55,14499.0,United Kingdom
574907,22069,BROWN  PIRATE TREASURE CHEST ,2,2011-11-07 15:33:00,1.65,17043.0,United Kingdom
565766,23091,ZINC HERB GARDEN CONTAINER,1,2011-09-06 14:23:00,6.25,17841.0,United Kingdom
559477,22302,COFFEE MUG PEARS  DESIGN,18,2011-07-08 13:44:00,2.55,14315.0,United Kingdom
547921,79030G,"TUMBLER, NEW ENGLAND",12,2011-03-28 13:28:00,1.65,14766.0,United Kingdom
568095,16014,SMALL CHINESE STYLE SCISSOR,20,2011-09-23 14:49:00,0.42,14911.0,EIRE
564065,21619,4 VANILLA BOTANICAL CANDLES,6,2011-08-22 15:05:00,3.75,15150.0,United Kingdom
562031,22675,FRENCH KITCHEN SIGN BLUE METAL,1,2011-08-01 17:37:00,1.25,16984.0,United Kingdom
546830,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,32,2011-03-17 12:10:00,2.55,16839.0,United Kingdom
561079,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-07-24 16:12:00,2.95,13956.0,United Kingdom
563076,22037,ROBOT BIRTHDAY CARD,72,2011-08-11 16:12:00,0.36,14646.0,Netherlands
546230,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2011-03-10 12:26:00,7.95,13871.0,United Kingdom
567174,85174,S/4 CACTI CANDLES,1,2011-09-18 13:31:00,4.95,16438.0,United Kingdom
578941,23263,SET OF 3 WOODEN HEART DECORATIONS,1,2011-11-27 13:26:00,1.25,16024.0,United Kingdom
580127,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-12-01 17:51:00,1.25,14911.0,EIRE
544455,79066K,RETRO MOD TRAY,24,2011-02-20 13:18:00,0.85,13097.0,United Kingdom
574683,20971,PINK BLUE FELT CRAFT TRINKET BOX,4,2011-11-06 12:50:00,1.25,16372.0,United Kingdom
562574,22674,FRENCH TOILET SIGN BLUE METAL,4,2011-08-07 12:42:00,1.25,14903.0,United Kingdom
552364,47566B,TEA TIME PARTY BUNTING,4,2011-05-09 12:25:00,4.95,13004.0,United Kingdom
571845,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,2011-10-19 12:34:00,2.89,16869.0,United Kingdom
555195,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-06-01 11:27:00,4.95,15240.0,United Kingdom
571106,23396,LE JARDIN BOTANIQUE CUSHION COVER,2,2011-10-13 16:14:00,3.75,14976.0,United Kingdom
539009,22032,BOTANICAL LILY GREETING CARD,12,2010-12-15 13:24:00,0.42,13221.0,United Kingdom
560754,22047,EMPIRE GIFT WRAP,25,2011-07-20 15:56:00,0.42,17754.0,United Kingdom
569129,23310,BUBBLEGUM RING ASSORTED,36,2011-09-30 13:40:00,0.42,15034.0,United Kingdom
572216,23366,SET 12 COLOURING PENCILS DOILY,2,2011-10-21 12:56:00,0.65,16015.0,United Kingdom
569225,22197,POPCORN HOLDER,2,2011-10-02 14:25:00,0.85,16930.0,United Kingdom
563909,85212,MINI PAINTED GARDEN DECORATION ,12,2011-08-21 12:36:00,0.29,15701.0,United Kingdom
558761,20751,FUNKY WASHING UP GLOVES ASSORTED,4,2011-07-03 12:52:00,2.1,15033.0,United Kingdom
573576,21026,SPACE OWL,1,2011-10-31 14:09:00,2.46,14096.0,United Kingdom
563745,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-19 09:38:00,0.55,15159.0,United Kingdom
564328,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-08-24 13:42:00,1.25,12662.0,Germany
549026,22087,PAPER BUNTING WHITE LACE,6,2011-04-05 16:42:00,2.95,17409.0,United Kingdom
545036,22960,JAM MAKING SET WITH JARS,1,2011-02-25 17:25:00,4.25,14573.0,United Kingdom
540021,21164,HOME SWEET HOME METAL SIGN ,1,2011-01-04 12:51:00,2.95,17841.0,United Kingdom
549560,20845,ZINC HEART LATTICE 2 WALL PLANTER,1,2011-04-10 13:26:00,6.35,15058.0,United Kingdom
567928,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-09-22 17:31:00,0.55,12380.0,Belgium
544177,84988,SET OF 72 PINK HEART PAPER DOILIES,6,2011-02-16 14:27:00,1.45,13001.0,United Kingdom
555511,22467,GUMBALL COAT RACK,12,2011-06-05 10:12:00,2.55,17708.0,United Kingdom
575845,22609,PENS ASSORTED SPACEBALL,36,2011-11-11 12:07:00,0.19,12598.0,France
536742,84519B,CARROT CHARLIE+LOLA COASTER SET,2,2010-12-02 13:14:00,2.95,16916.0,United Kingdom
571698,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,272,2011-10-18 14:50:00,0.32,13805.0,United Kingdom
575117,21162,TOXIC AREA  DOOR HANGER ,2,2011-11-08 14:22:00,0.39,12748.0,United Kingdom
571439,23513,EMBROIDERED RIBBON REEL SUSIE ,12,2011-10-17 13:25:00,2.08,17206.0,United Kingdom
560650,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-07-20 11:38:00,3.75,15529.0,United Kingdom
544572,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-02-21 13:21:00,1.25,14639.0,United Kingdom
538449,21175,GIN + TONIC DIET METAL SIGN,3,2010-12-12 12:24:00,2.1,17085.0,United Kingdom
575492,22593,CHRISTMAS GINGHAM STAR,12,2011-11-10 08:06:00,0.85,18236.0,United Kingdom
576014,22534,MAGIC DRAWING SLATE SPACEBOY ,3,2011-11-13 14:29:00,0.42,17218.0,United Kingdom
549044,22384,LUNCH BAG PINK POLKADOT,10,2011-04-06 09:11:00,1.65,16161.0,United Kingdom
564734,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-08-28 13:32:00,2.55,12484.0,Spain
572307,23210,WHITE ROCKING HORSE HAND PAINTED,8,2011-10-23 15:23:00,1.25,16905.0,United Kingdom
562560,22978,PANTRY ROLLING PIN,6,2011-08-05 17:12:00,3.75,14156.0,EIRE
537489,22555,PLASTERS IN TIN STRONGMAN,12,2010-12-07 11:33:00,1.65,17017.0,United Kingdom
580753,85099B,JUMBO BAG RED RETROSPOT,10,2011-12-06 10:00:00,2.08,12682.0,France
542895,22470,HEART OF WICKER LARGE,3,2011-02-01 13:47:00,2.95,14549.0,United Kingdom
564632,84836,ZINC METAL HEART DECORATION,12,2011-08-26 11:58:00,1.25,16556.0,United Kingdom
540371,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2011-01-06 16:35:00,6.75,14312.0,United Kingdom
557793,20676,RED RETROSPOT BOWL,12,2011-06-22 17:30:00,1.25,14998.0,United Kingdom
577773,23694,PAISLEY PARK CARD,12,2011-11-21 15:57:00,0.42,16712.0,United Kingdom
544462,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-02-20 14:21:00,14.95,17050.0,United Kingdom
559684,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-07-11 15:05:00,2.08,14367.0,United Kingdom
545066,22843,BISCUIT TIN VINTAGE GREEN,1,2011-02-27 14:44:00,6.75,13610.0,United Kingdom
537334,84508B,STRIPES DESIGN TEDDY,1,2010-12-06 12:06:00,2.55,16719.0,United Kingdom
568060,22632,HAND WARMER RED RETROSPOT,2,2011-09-23 13:11:00,2.1,14546.0,United Kingdom
573511,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-10-31 12:25:00,0.55,12347.0,Iceland
565672,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-09-06 09:34:00,1.25,17700.0,United Kingdom
556045,21931,JUMBO STORAGE BAG SUKI,10,2011-06-08 12:54:00,2.08,15764.0,United Kingdom
554617,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-05-25 11:21:00,8.5,14593.0,United Kingdom
566772,22959,WRAP CHRISTMAS VILLAGE,50,2011-09-15 09:41:00,0.42,13107.0,United Kingdom
578506,23196,VINTAGE LEAF MAGNETIC NOTEPAD,4,2011-11-24 13:01:00,1.45,17458.0,United Kingdom
579525,22555,PLASTERS IN TIN STRONGMAN,12,2011-11-30 08:23:00,1.65,15113.0,United Kingdom
537623,21172,PARTY METAL SIGN ,6,2010-12-07 14:31:00,1.45,15858.0,United Kingdom
562984,20622,VIP PASSPORT COVER ,5,2011-08-11 11:45:00,2.1,17841.0,United Kingdom
578678,22467,GUMBALL COAT RACK,1,2011-11-24 19:59:00,2.55,17841.0,United Kingdom
542881,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2011-02-01 12:54:00,3.75,14587.0,United Kingdom
560504,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,2011-07-19 11:47:00,1.65,13081.0,United Kingdom
569722,23389,SPACEBOY MINI BACKPACK,4,2011-10-06 09:31:00,4.15,12431.0,Australia
550518,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-04-19 08:55:00,4.95,16628.0,United Kingdom
536571,85032D,YULETIDE IMAGES GIFT WRAP SET,6,2010-12-01 15:37:00,2.1,14696.0,United Kingdom
564821,22549,PICTURE DOMINOES,2,2011-08-30 12:16:00,1.45,14078.0,United Kingdom
554638,20728,LUNCH BAG CARS BLUE,3,2011-05-25 11:59:00,1.65,14810.0,United Kingdom
540997,51014L,"FEATHER PEN,LIGHT PINK",12,2011-01-13 09:55:00,0.85,17368.0,United Kingdom
574477,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1,2011-11-04 12:21:00,1.25,15453.0,United Kingdom
578698,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-11-25 10:20:00,1.0,12620.0,France
579196,21872,GLAMOROUS  MUG,1,2011-11-28 15:54:00,3.29,14096.0,United Kingdom
561862,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2,2011-07-31 10:38:00,1.69,15569.0,United Kingdom
562551,22467,GUMBALL COAT RACK,4,2011-08-05 16:19:00,2.55,17231.0,United Kingdom
553487,21166,COOK WITH WINE METAL SIGN ,4,2011-05-17 12:38:00,2.08,13246.0,United Kingdom
581175,23081,GREEN METAL BOX ARMY SUPPLIES,16,2011-12-07 15:16:00,7.5,14646.0,Netherlands
547488,20713,JUMBO BAG OWLS,2,2011-03-23 11:30:00,1.95,13821.0,United Kingdom
568346,21809,CHRISTMAS HANGING TREE WITH BELL,1,2011-09-26 15:28:00,2.46,14096.0,United Kingdom
563162,22681,FRENCH BLUE METAL DOOR SIGN 6,20,2011-08-12 12:15:00,1.25,16013.0,United Kingdom
562584,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,48,2011-08-07 14:16:00,0.85,13752.0,United Kingdom
542213,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-01-26 12:15:00,2.1,13837.0,United Kingdom
569129,23332,IVORY WICKER HEART LARGE,3,2011-09-30 13:40:00,1.65,15034.0,United Kingdom
552046,22439,6 ROCKET BALLOONS ,24,2011-05-06 09:44:00,0.65,15235.0,United Kingdom
537385,22423,REGENCY CAKESTAND 3 TIER,4,2010-12-06 13:22:00,12.75,14487.0,United Kingdom
573665,23495,SET OF 3 PANTRY WOODEN SPOONS,1,2011-10-31 16:24:00,1.25,13982.0,United Kingdom
561876,23301,GARDENERS KNEELING PAD KEEP CALM ,6,2011-07-31 12:08:00,1.65,14472.0,United Kingdom
564141,23004,TRAVEL CARD WALLET PANTRY,1,2011-08-23 11:47:00,0.42,17841.0,United Kingdom
541604,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-01-19 17:23:00,8.5,14572.0,United Kingdom
562437,22708,WRAP DOLLY GIRL,25,2011-08-04 17:58:00,0.42,13047.0,United Kingdom
575726,22423,REGENCY CAKESTAND 3 TIER,3,2011-11-10 19:12:00,12.75,16791.0,United Kingdom
575972,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2011-11-13 13:01:00,1.95,14499.0,United Kingdom
573576,22603,CHRISTMAS RETROSPOT TREE WOOD,1,2011-10-31 14:09:00,1.63,14096.0,United Kingdom
562579,22141,CHRISTMAS CRAFT TREE TOP ANGEL,8,2011-08-07 13:30:00,2.1,16950.0,United Kingdom
565320,20723,STRAWBERRY CHARLOTTE BAG,100,2011-09-02 13:10:00,0.72,16745.0,United Kingdom
565751,21931,JUMBO STORAGE BAG SUKI,4,2011-09-06 12:56:00,2.08,16393.0,United Kingdom
570404,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011-10-10 12:50:00,2.1,16395.0,United Kingdom
552180,21508,VINTAGE KID DOLLY CARD ,12,2011-05-06 13:35:00,0.42,18235.0,United Kingdom
560686,22551,PLASTERS IN TIN SPACEBOY,12,2011-07-20 11:50:00,1.65,15632.0,United Kingdom
554365,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,2011-05-24 10:22:00,2.95,13089.0,United Kingdom
581404,23399,HOME SWEET HOME HANGING HEART,6,2011-12-08 13:47:00,0.85,13680.0,United Kingdom
545075,22379,RECYCLING BAG RETROSPOT ,5,2011-02-28 09:33:00,2.1,14211.0,United Kingdom
538172,21562,HAWAIIAN GRASS SKIRT ,12,2010-12-10 09:33:00,1.25,15805.0,United Kingdom
565726,22113,GREY HEART HOT WATER BOTTLE,4,2011-09-06 11:58:00,3.75,14360.0,United Kingdom
546384,21470,FLOWER VINE RAFFIA FOOD COVER,2,2011-03-11 13:03:00,3.75,15311.0,United Kingdom
578088,23442,12 HANGING EGGS HAND PAINTED,4,2011-11-22 16:47:00,2.08,16376.0,United Kingdom
572304,21624,VINTAGE UNION JACK DOORSTOP,2,2011-10-23 15:07:00,5.95,17131.0,United Kingdom
549743,22716,CARD CIRCUS PARADE,12,2011-04-12 10:05:00,0.42,16186.0,United Kingdom
551656,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-05-03 12:10:00,0.42,14911.0,EIRE
554151,22460,EMBOSSED GLASS TEALIGHT HOLDER,4,2011-05-23 11:07:00,1.25,14049.0,United Kingdom
538356,84832,ZINC WILLIE WINKIE  CANDLE STICK,24,2010-12-10 15:56:00,0.85,14062.0,United Kingdom
537603,21733,RED HANGING HEART T-LIGHT HOLDER,12,2010-12-07 12:49:00,2.95,14673.0,United Kingdom
542216,16235,RECYCLED PENCIL WITH RABBIT ERASER,60,2011-01-26 12:29:00,0.21,14911.0,EIRE
545999,20727,LUNCH BAG  BLACK SKULL.,10,2011-03-08 14:44:00,1.65,13089.0,United Kingdom
546928,22258,FELT FARM ANIMAL RABBIT,12,2011-03-18 10:16:00,1.25,17685.0,United Kingdom
568228,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2011-09-26 11:02:00,0.42,15358.0,United Kingdom
566601,20982,12 PENCILS TALL TUBE SKULLS,1,2011-09-13 15:57:00,0.85,16469.0,United Kingdom
569738,23427,STOOL HOME SWEET HOME ,1,2011-10-06 10:48:00,12.5,13013.0,United Kingdom
560451,84926A,WAKE UP COCKEREL TILE COASTER,24,2011-07-19 09:50:00,0.29,14911.0,EIRE
552624,47566,PARTY BUNTING,2,2011-05-10 12:53:00,4.95,14505.0,United Kingdom
538522,20801,LARGE PINK GLASS SUNDAE DISH,32,2010-12-13 09:09:00,0.75,16210.0,United Kingdom
541138,20973,12 PENCIL SMALL TUBE WOODLAND,24,2011-01-14 10:42:00,0.65,12553.0,France
558906,23322,LARGE WHITE HEART OF WICKER,2,2011-07-04 16:35:00,2.95,15555.0,United Kingdom
546415,22616,PACK OF 12 LONDON TISSUES ,12,2011-03-13 10:27:00,0.29,17975.0,United Kingdom
581456,23597,PAPER BUNTING PAISLEY PARK,1,2011-12-08 18:42:00,2.95,17530.0,United Kingdom
538826,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2010-12-14 12:58:00,2.1,12370.0,Cyprus
571054,23512,EMBROIDERED RIBBON REEL ROSIE,1,2011-10-13 13:58:00,2.08,14234.0,United Kingdom
554030,23087,ZINC  HEART T-LIGHT HOLDER,16,2011-05-20 13:56:00,1.25,16497.0,United Kingdom
537866,85175,CACTI T-LIGHT CANDLES,80,2010-12-08 16:45:00,0.42,17655.0,United Kingdom
556829,21209,MULTICOLOUR HONEYCOMB FAN,12,2011-06-15 10:51:00,0.39,12809.0,Portugal
559420,84632,DECORATIVE HANGING SHELVING UNIT,1,2011-07-08 11:52:00,59.95,17663.0,United Kingdom
562101,23206,LUNCH BAG APPLE DESIGN,10,2011-08-02 14:04:00,1.65,13850.0,United Kingdom
550464,22367,CHILDRENS APRON SPACEBOY DESIGN,3,2011-04-18 13:30:00,1.95,16550.0,United Kingdom
565442,21558,SKULL LUNCH BOX WITH CUTLERY ,6,2011-09-04 14:09:00,2.55,12627.0,Germany
572854,85034C,3 ROSE MORRIS BOXED CANDLES,6,2011-10-26 12:28:00,3.81,14096.0,United Kingdom
580692,22075,6 RIBBONS ELEGANT CHRISTMAS ,8,2011-12-05 15:51:00,0.39,13173.0,United Kingdom
562670,22595,GINGHAM HEART DECORATION,12,2011-08-08 13:42:00,0.85,14911.0,EIRE
555865,23043,PAPER LANTERN 9 POINT HOLLY STAR L,2,2011-06-07 14:30:00,6.25,14530.0,United Kingdom
558335,84836,ZINC METAL HEART DECORATION,12,2011-06-28 13:16:00,1.25,17442.0,United Kingdom
570008,23284,DOORMAT KEEP CALM AND COME IN,2,2011-10-07 09:30:00,8.25,13359.0,United Kingdom
575602,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-11-10 12:27:00,2.08,17059.0,United Kingdom
550057,21280,VINTAGE KITCHEN PRINT VEGETABLES,1,2011-04-14 12:01:00,2.55,14606.0,United Kingdom
553575,23111,PARISIENNE SEWING BOX,1,2011-05-18 10:08:00,12.5,18260.0,United Kingdom
543397,21915,RED  HARMONICA IN BOX ,1,2011-02-08 10:32:00,1.25,17859.0,United Kingdom
563580,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-08-17 15:53:00,1.65,16706.0,United Kingdom
563680,23236,STORAGE TIN VINTAGE DOILY ,6,2011-08-18 12:06:00,2.89,18272.0,United Kingdom
551270,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,2011-04-27 12:35:00,4.25,15891.0,United Kingdom
554415,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-24 12:10:00,3.95,18202.0,United Kingdom
580822,22027,TEA PARTY BIRTHDAY CARD,12,2011-12-06 11:33:00,0.42,17884.0,United Kingdom
562023,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-08-01 15:57:00,7.95,16814.0,United Kingdom
577572,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-11-20 15:48:00,1.25,17384.0,United Kingdom
579494,21070,VINTAGE BILLBOARD MUG ,24,2011-11-29 15:33:00,1.25,17468.0,United Kingdom
578675,22818,CARD CHRISTMAS VILLAGE,12,2011-11-24 18:13:00,0.42,14756.0,United Kingdom
560104,22178,VICTORIAN GLASS HANGING T-LIGHT,18,2011-07-14 18:56:00,1.25,17921.0,United Kingdom
549052,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2011-04-06 10:19:00,6.75,17682.0,United Kingdom
572696,22727,ALARM CLOCK BAKELIKE RED ,400,2011-10-25 14:23:00,3.39,17857.0,United Kingdom
543806,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2011-02-13 12:48:00,2.95,17085.0,United Kingdom
571098,22423,REGENCY CAKESTAND 3 TIER,3,2011-10-13 15:38:00,12.75,17841.0,United Kingdom
572854,90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,9,2011-10-26 12:28:00,4.25,14096.0,United Kingdom
559143,22443,GROW YOUR OWN HERBS SET OF 3,1,2011-07-06 14:04:00,7.95,15581.0,United Kingdom
568472,22381,TOY TIDY PINK POLKADOT,5,2011-09-27 11:50:00,2.1,12517.0,Germany
574547,35953,FOLKART STAR CHRISTMAS DECORATIONS,4,2011-11-04 15:08:00,0.39,17841.0,United Kingdom
547064,71270,PHOTO CLIP LINE,12,2011-03-20 13:38:00,1.25,16096.0,United Kingdom
550513,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,1,2011-04-18 16:37:00,4.25,16928.0,United Kingdom
561359,20728,LUNCH BAG CARS BLUE,10,2011-07-26 15:29:00,1.65,17160.0,United Kingdom
543033,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2011-02-02 15:48:00,1.25,17841.0,United Kingdom
574624,23569,TRADTIONAL ALPHABET STAMP SET,3,2011-11-06 11:20:00,4.95,17769.0,United Kingdom
550274,10125,MINI FUNKY DESIGN TAPES,20,2011-04-15 12:23:00,0.85,15498.0,United Kingdom
581455,23133,LARGE IVORY HEART WALL ORGANISER,10,2011-12-08 18:25:00,7.05,18102.0,United Kingdom
541797,22502,PICNIC BASKET WICKER SMALL,1,2011-01-21 14:04:00,5.95,12970.0,United Kingdom
581113,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-12-07 12:19:00,1.45,14534.0,United Kingdom
577095,22179,SET 10 NIGHT OWL LIGHTS,2,2011-11-17 16:39:00,6.75,15867.0,United Kingdom
544586,21031,SPACE CADET BLACK,3,2011-02-21 15:04:00,1.25,17338.0,United Kingdom
566085,22113,GREY HEART HOT WATER BOTTLE,1,2011-09-09 10:12:00,4.25,17841.0,United Kingdom
574866,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-11-07 12:34:00,3.25,12748.0,United Kingdom
566008,22551,PLASTERS IN TIN SPACEBOY,1,2011-09-08 12:04:00,1.65,16426.0,United Kingdom
561391,21790,VINTAGE SNAP CARDS,12,2011-07-27 09:59:00,0.85,16628.0,United Kingdom
545011,47566,PARTY BUNTING,1,2011-02-25 13:05:00,4.95,13666.0,United Kingdom
580750,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-12-06 09:56:00,4.25,12749.0,United Kingdom
547226,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,2,2011-03-21 15:33:00,4.25,14167.0,United Kingdom
580669,22193,RED DINER WALL CLOCK,10,2011-12-05 14:25:00,8.5,15159.0,United Kingdom
547650,20713,JUMBO BAG OWLS,1,2011-03-24 12:08:00,1.95,17059.0,United Kingdom
553216,84406B,CREAM CUPID HEARTS COAT HANGER,32,2011-05-16 09:52:00,4.15,13408.0,United Kingdom
553882,22729,ALARM CLOCK BAKELIKE ORANGE,24,2011-05-19 15:30:00,3.75,16672.0,United Kingdom
563954,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2011-08-22 10:59:00,11.95,16652.0,United Kingdom
556038,84356,POMPOM CURTAIN,1,2011-06-08 12:38:00,6.95,13184.0,United Kingdom
555350,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-06-02 12:08:00,8.5,17652.0,United Kingdom
540946,22655,VINTAGE RED KITCHEN CABINET,1,2011-01-12 12:43:00,125.0,12359.0,Cyprus
573066,22918,HERB MARKER PARSLEY,12,2011-10-27 13:53:00,0.65,16026.0,United Kingdom
560885,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-07-21 16:20:00,3.75,16188.0,United Kingdom
557283,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-06-19 12:26:00,1.95,16813.0,United Kingdom
543754,22191,IVORY DINER WALL CLOCK,2,2011-02-11 14:26:00,8.5,18159.0,United Kingdom
542584,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-01-28 15:21:00,9.95,18016.0,United Kingdom
574081,15034,PAPER POCKET TRAVELING FAN ,24,2011-11-02 16:37:00,0.14,15804.0,United Kingdom
558571,21915,RED  HARMONICA IN BOX ,12,2011-06-30 14:46:00,1.25,17017.0,United Kingdom
545719,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-03-07 10:28:00,3.75,13344.0,United Kingdom
540550,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2011-01-10 09:11:00,2.95,12539.0,Spain
548400,21900,"KEY FOB , SHED",7,2011-03-30 17:33:00,0.65,17400.0,United Kingdom
555979,21035,SET/2 RED RETROSPOT TEA TOWELS ,3,2011-06-08 11:18:00,3.25,15039.0,United Kingdom
553463,23172,REGENCY TEA PLATE PINK,12,2011-05-17 11:02:00,1.65,13488.0,United Kingdom
563619,85099F,JUMBO BAG STRAWBERRY,10,2011-08-18 10:01:00,2.08,12839.0,United Kingdom
537258,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,16,2010-12-06 11:16:00,2.95,17227.0,United Kingdom
564061,23159,SET OF 5 PANCAKE DAY MAGNETS,4,2011-08-22 14:38:00,2.08,14505.0,United Kingdom
572090,23355,HOT WATER BOTTLE KEEP CALM,2,2011-10-20 14:33:00,4.95,13573.0,United Kingdom
577107,23084,RABBIT NIGHT LIGHT,6,2011-11-17 17:30:00,2.08,16558.0,United Kingdom
557956,22386,JUMBO BAG PINK POLKADOT,2,2011-06-23 19:20:00,2.08,18283.0,United Kingdom
560579,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-07-19 15:13:00,1.25,15867.0,United Kingdom
558100,22217,T-LIGHT HOLDER HANGING LACE,14,2011-06-26 13:46:00,1.25,17768.0,United Kingdom
576873,20832,RED FLOCK LOVE HEART PHOTO FRAME,24,2011-11-16 16:30:00,0.39,17835.0,United Kingdom
541571,22668,PINK BABY BUNTING,5,2011-01-19 12:38:00,2.95,12841.0,United Kingdom
569470,21907,I'M ON HOLIDAY METAL SIGN,3,2011-10-04 12:25:00,2.1,17673.0,United Kingdom
581218,22059,CERAMIC STRAWBERRY DESIGN MUG,24,2011-12-08 09:23:00,0.39,14191.0,United Kingdom
560499,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-07-19 11:03:00,0.85,16713.0,United Kingdom
